article_id,article_version,related_num,r_ncd_id,r_ncd_version,last_updated
57422,33,1,0,1,2025-04-29 23:04:17.797000
57423,12,1,0,1,2025-04-29 23:04:17.797000
57423,15,1,0,1,2025-04-29 23:04:17.797000
57423,16,1,0,1,2025-04-29 23:04:17.797000
57424,11,1,0,1,2025-04-29 23:04:17.800000
57424,13,1,0,1,2025-04-29 23:04:17.800000
57424,14,1,0,1,2025-04-29 23:04:17.800000
57427,10,1,263,1,2025-04-29 23:04:20.183000
57427,11,1,263,1,2025-04-29 23:04:20.183000
57428,6,1,177,1,2025-04-29 23:04:20.153000
57428,9,1,177,1,2025-04-29 23:04:20.153000
57428,10,1,177,1,2025-04-29 23:04:20.153000
57431,10,1,0,1,2025-04-29 23:04:19.650000
57431,13,1,0,1,2025-04-29 23:04:19.650000
57431,14,1,0,1,2025-04-29 23:04:19.650000
57432,9,1,0,1,2025-04-29 23:04:17.800000
57432,11,1,0,1,2025-04-29 23:04:17.800000
57432,12,1,0,1,2025-04-29 23:04:17.800000
57433,10,1,0,1,2025-04-29 23:04:17.800000
57433,12,1,0,1,2025-04-29 23:04:17.800000
57433,13,1,0,1,2025-04-29 23:04:17.800000
57433,14,1,0,1,2025-04-29 23:04:17.800000
57434,31,1,0,1,2025-04-29 23:04:16.787000
57434,35,1,0,1,2025-04-29 23:04:16.787000
57435,16,1,177,1,2025-04-29 23:04:19.483000
57435,16,2,263,1,2025-04-29 23:04:19.487000
57435,22,1,177,1,2025-04-29 23:04:19.510000
57435,22,2,263,1,2025-04-29 23:04:19.510000
57435,25,1,0,1,2025-12-18 12:16:11.837000
57435,26,1,0,1,2025-12-18 12:16:11.837000
57435,27,1,0,1,2025-12-18 12:16:11.837000
57436,2,1,0,1,2025-04-29 23:04:20.450000
57441,7,1,0,1,2025-04-29 23:04:17.800000
57441,8,1,0,1,2025-04-29 23:04:17.800000
57449,22,1,0,1,2025-04-29 23:04:15.537000
57449,24,1,0,1,2025-04-29 23:04:15.537000
57450,12,1,0,1,2025-04-29 23:04:15.537000
57450,14,1,0,1,2025-04-29 23:04:15.537000
57451,38,1,0,1,2025-04-29 23:04:15.540000
57452,42,1,0,1,2025-04-29 23:04:19.880000
57452,45,1,0,1,2025-04-29 23:04:19.880000
57452,46,1,0,1,2025-04-29 23:04:19.880000
57453,4,1,42,1,2025-04-29 23:04:19.910000
57453,4,2,249,1,2025-04-29 23:04:19.913000
57453,5,1,42,1,2025-04-29 23:04:19.910000
57453,5,2,249,1,2025-04-29 23:04:19.913000
57455,20,1,202,1,2025-04-29 23:04:20.227000
57455,23,1,202,1,2025-04-29 23:04:20.227000
57455,24,1,202,1,2025-04-29 23:04:20.227000
57465,8,1,0,1,2025-04-29 23:04:17.803000
57465,9,1,0,1,2025-04-29 23:04:17.803000
57472,14,1,266,1,2025-04-29 23:04:20.927000
57472,14,2,155,1,2025-04-29 23:04:20.927000
57472,15,1,266,1,2025-04-29 23:04:20.927000
57472,15,2,155,1,2025-04-29 23:04:20.927000
57473,30,1,155,1,2025-04-29 23:04:20.953000
57473,30,2,266,1,2025-04-29 23:04:20.953000
57473,30,3,187,1,2025-04-29 23:04:20.957000
57473,30,4,161,1,2025-04-29 23:04:20.957000
57473,33,1,155,1,2025-04-29 23:04:20.953000
57473,33,2,266,1,2025-04-29 23:04:20.953000
57473,33,3,187,1,2025-04-29 23:04:20.957000
57473,33,4,161,1,2025-04-29 23:04:20.957000
57474,29,1,0,1,2025-04-29 23:04:20.960000
57474,33,1,0,1,2025-04-29 23:04:20.960000
57474,34,1,0,1,2025-04-29 23:04:20.960000
57476,20,1,179,1,2025-04-29 23:04:20.963000
57476,22,1,179,1,2025-04-29 23:04:20.963000
57477,12,1,0,1,2025-04-29 23:04:20.967000
57477,15,1,0,1,2025-04-29 23:04:20.967000
57478,37,1,270,1,2025-04-29 23:04:20.970000
57478,40,1,270,1,2025-04-29 23:04:20.970000
57479,13,1,201,1,2025-04-29 23:04:20.973000
57479,15,1,201,1,2025-04-29 23:04:20.973000
57479,18,1,201,1,2025-04-29 23:04:20.973000
57480,26,1,41,1,2025-04-29 23:04:20.973000
57480,28,1,41,1,2025-04-29 23:04:20.973000
57480,31,1,41,1,2025-04-29 23:04:20.973000
57481,12,1,41,1,2025-04-29 23:04:20.977000
57482,18,1,129,1,2025-04-29 23:04:20.977000
57482,20,1,129,1,2025-04-29 23:04:20.977000
57482,23,1,129,1,2025-04-29 23:04:20.977000
57482,25,1,129,1,2025-04-29 23:04:20.977000
57483,25,1,261,1,2025-04-29 23:04:20.980000
57483,28,1,261,1,2025-04-29 23:04:20.980000
57484,21,1,0,1,2025-04-29 23:04:20.980000
57484,22,1,0,1,2025-04-29 23:04:20.980000
57486,9,1,0,1,2025-04-29 23:04:17.803000
57486,10,1,0,1,2025-04-29 23:04:17.803000
57487,9,1,0,1,2025-04-29 23:04:17.803000
57487,10,1,0,1,2025-04-29 23:04:17.803000
57496,14,1,226,1,2025-04-29 23:04:15.540000
57496,14,2,330,1,2025-04-29 23:04:15.540000
57497,14,1,0,1,2025-04-29 23:04:17.807000
57497,15,1,0,1,2025-04-29 23:04:17.807000
57498,13,1,0,1,2025-04-29 23:04:17.807000
57498,14,1,0,1,2025-04-29 23:04:17.807000
57503,17,1,0,1,2025-04-29 23:04:15.477000
57512,17,1,0,1,2025-04-29 23:04:17.807000
57512,19,1,0,1,2025-04-29 23:04:17.807000
57513,15,1,0,1,2025-04-29 23:04:17.810000
57513,16,1,0,1,2025-04-29 23:04:17.810000
57515,11,1,0,1,2025-04-29 23:04:17.810000
57515,12,1,0,1,2025-04-29 23:04:17.810000
57516,9,1,0,1,2025-04-29 23:04:17.810000
57516,11,1,0,1,2025-04-29 23:04:17.810000
57516,12,1,0,1,2025-04-29 23:04:17.810000
57517,10,1,0,1,2025-04-29 23:04:17.810000
57517,12,1,0,1,2025-04-29 23:04:17.810000
57517,13,1,0,1,2025-04-29 23:04:17.810000
57520,43,1,0,1,2025-04-29 23:04:15.547000
57526,80,1,0,1,2025-04-29 23:04:17.820000
57526,82,1,0,1,2025-04-29 23:04:17.820000
57526,84,1,0,1,2025-04-29 23:04:17.820000
57526,87,1,0,1,2025-04-29 23:04:17.820000
57526,88,1,0,1,2025-04-29 23:04:17.820000
57526,90,1,0,1,2025-04-29 23:04:17.820000
57526,93,1,0,1,2025-04-29 23:04:17.820000
57527,76,1,0,1,2025-04-29 23:04:17.823000
57527,78,1,0,1,2025-04-29 23:04:17.823000
57527,80,1,0,1,2025-04-29 23:04:17.823000
57527,83,1,0,1,2025-04-29 23:04:17.823000
57527,84,1,0,1,2025-04-29 23:04:17.823000
57528,4,1,346,1,2025-04-29 23:04:20.160000
57528,5,1,346,1,2025-04-29 23:04:20.160000
57531,52,1,0,1,2025-04-29 23:04:15.550000
57531,58,1,0,1,2025-04-29 23:04:15.550000
57531,60,1,0,1,2025-04-29 23:04:15.550000
57540,12,1,0,1,2025-04-29 23:04:15.550000
57540,15,1,0,1,2025-04-29 23:04:15.550000
57551,10,1,0,1,2025-04-29 23:04:20.980000
57551,12,1,0,1,2025-04-29 23:04:20.980000
57551,14,1,0,1,2025-04-29 23:04:20.980000
57552,17,2,176,2,2025-10-16 15:18:18.577000
57552,19,2,176,2,2025-10-16 15:18:18.577000
57554,32,1,158,1,2025-04-30 19:18:21.833000
57554,34,1,158,1,2025-04-30 19:18:21.833000
57554,36,1,158,1,2025-04-30 19:18:21.833000
57554,38,1,158,1,2025-04-30 19:18:21.833000
57554,41,1,158,1,2025-04-30 19:18:21.833000
57554,45,1,158,1,2025-04-30 19:18:21.833000
57554,47,1,158,1,2025-04-30 19:18:21.833000
57554,50,1,158,1,2025-04-30 19:18:21.833000
57554,52,1,158,1,2025-04-30 19:18:21.833000
57558,11,1,0,1,2025-04-29 23:04:20.987000
57559,16,1,102,2,2021-07-14 14:14:13.657000
57559,17,1,102,1,2025-04-29 23:04:20.990000
57559,20,1,102,1,2025-04-29 23:04:20.990000
57560,10,1,0,1,2025-04-30 19:22:43.570000
57566,13,1,0,1,2025-04-29 23:04:20.990000
57567,14,1,0,1,2025-04-30 19:24:00.440000
57568,11,1,0,1,2025-04-29 23:04:20.993000
57570,28,1,0,1,2025-04-29 23:04:20.997000
57570,29,1,0,1,2025-04-29 23:04:20.997000
57571,9,1,0,1,2025-04-29 23:04:20.997000
57575,7,1,0,1,2025-04-29 23:04:20.997000
57575,9,1,0,1,2025-04-29 23:04:20.997000
57576,11,1,0,1,2025-04-29 23:04:21
57577,7,1,0,1,2025-04-29 23:04:21
57581,7,1,0,1,2025-04-29 23:04:21
57583,7,1,0,1,2025-04-29 23:04:21.003000
57583,9,1,0,1,2025-04-29 23:04:21.003000
57587,9,1,0,1,2025-04-29 23:04:21.003000
57588,9,1,0,1,2025-04-29 23:04:21.007000
57588,11,1,0,1,2025-04-29 23:04:21.007000
57589,16,1,135,1,2025-04-29 23:04:21.007000
57589,16,2,285,1,2025-04-29 23:04:21.010000
57589,16,3,11,1,2025-04-29 23:04:21.010000
57590,10,1,201,1,2025-04-29 23:04:21.017000
57590,12,1,201,1,2025-04-29 23:04:21.017000
57590,15,1,201,1,2025-04-29 23:04:21.017000
57591,18,1,263,1,2025-04-29 23:04:21.017000
57591,21,1,263,1,2025-04-29 23:04:21.017000
57591,23,1,263,1,2025-04-29 23:04:21.017000
57591,25,1,263,1,2025-04-29 23:04:21.017000
57592,17,1,212,1,2025-04-29 23:04:21.030000
57592,17,2,263,1,2025-04-29 23:04:21.030000
57592,17,3,204,1,2025-04-29 23:04:21.033000
57592,19,1,212,1,2025-04-29 23:04:21.030000
57592,19,2,263,1,2025-04-29 23:04:21.030000
57592,19,3,204,1,2025-04-29 23:04:21.033000
57593,14,1,165,1,2025-04-29 23:04:21.033000
57593,14,2,164,1,2025-04-29 23:04:21.037000
57593,14,3,263,1,2025-04-29 23:04:21.037000
57593,14,4,204,2,2025-07-16 17:36:26.477000
57593,17,1,165,1,2025-04-29 23:04:21.033000
57593,17,2,164,1,2025-04-29 23:04:21.037000
57593,17,3,263,1,2025-04-29 23:04:21.037000
57593,17,4,204,2,2025-07-16 17:36:26.477000
57594,16,2,165,1,2015-06-10 13:14:17.133000
57594,16,4,263,3,2015-06-10 13:14:17.147000
57594,18,1,165,1,2025-04-29 23:04:21.037000
57594,18,2,263,1,2025-04-29 23:04:21.040000
57594,20,1,165,1,2025-04-29 23:04:21.037000
57594,20,2,263,1,2025-04-29 23:04:21.040000
57594,22,1,165,1,2025-04-29 23:04:21.037000
57594,22,2,263,1,2025-04-29 23:04:21.040000
57595,11,1,249,1,2025-04-29 23:04:21.053000
57595,11,2,231,1,2025-04-29 23:04:21.057000
57595,11,3,42,1,2025-04-29 23:04:21.057000
57595,14,1,249,1,2025-04-29 23:04:21.053000
57595,14,2,231,1,2025-04-29 23:04:21.057000
57595,14,3,42,1,2025-04-29 23:04:21.057000
57595,16,1,249,1,2025-04-29 23:04:21.053000
57595,16,2,231,1,2025-04-29 23:04:21.057000
57595,16,3,42,1,2025-04-29 23:04:21.057000
57595,19,1,249,1,2025-04-29 23:04:21.053000
57595,19,2,231,1,2025-04-29 23:04:21.057000
57595,19,3,42,1,2025-04-29 23:04:21.057000
57595,20,1,249,1,2025-04-29 23:04:21.053000
57595,20,2,231,1,2025-04-29 23:04:21.057000
57595,20,3,42,1,2025-04-29 23:04:21.057000
57596,16,1,0,1,2025-04-29 23:04:21.063000
57596,19,1,0,1,2025-04-29 23:04:21.063000
57597,17,1,270,1,2025-04-29 23:04:21.067000
57597,20,1,270,1,2025-04-29 23:04:21.067000
57597,22,1,270,1,2025-04-29 23:04:21.067000
57598,9,1,0,1,2025-04-29 23:04:21.067000
57598,11,1,0,1,2025-04-29 23:04:21.067000
57599,11,1,0,1,2025-04-29 23:04:21.067000
57599,14,1,0,1,2025-04-29 23:04:21.067000
57600,27,1,0,1,2025-04-29 23:04:16.793000
57600,34,1,0,1,2025-04-29 23:04:16.793000
57604,16,1,0,1,2025-04-29 23:04:21.070000
57607,14,1,0,1,2025-04-29 23:04:17.827000
57607,15,1,0,1,2025-04-29 23:04:17.827000
57608,15,1,0,1,2025-04-29 23:04:17.827000
57608,16,1,0,1,2025-04-29 23:04:17.827000
57609,10,1,0,1,2025-04-29 23:04:17.827000
57609,11,1,0,1,2025-04-29 23:04:17.827000
57611,13,1,0,1,2025-04-29 23:04:17.830000
57611,16,1,0,1,2025-04-29 23:04:17.830000
57612,7,1,0,1,2025-04-29 23:04:17.830000
57612,8,1,0,1,2025-04-29 23:04:17.830000
57613,7,1,0,1,2025-04-29 23:04:17.830000
57613,8,1,0,1,2025-04-29 23:04:17.830000
57614,13,1,0,1,2025-04-29 23:04:17.833000
57614,15,1,0,1,2025-04-29 23:04:17.833000
57615,5,1,0,1,2025-04-29 23:04:17.833000
57615,6,1,0,1,2025-04-29 23:04:17.833000
57616,5,1,0,1,2025-04-29 23:04:17.833000
57616,6,1,0,1,2025-04-29 23:04:17.833000
57618,24,1,0,1,2025-04-29 23:04:16.797000
57619,7,1,0,1,2025-04-29 23:04:17.837000
57619,8,1,0,1,2025-04-29 23:04:17.837000
57620,7,1,0,1,2025-04-29 23:04:17.837000
57620,8,1,0,1,2025-04-29 23:04:17.837000
57620,9,1,0,1,2025-04-29 23:04:17.837000
57621,16,1,0,1,2025-04-29 23:04:17.840000
57621,17,1,0,1,2025-04-29 23:04:17.840000
57622,15,1,0,1,2025-04-29 23:04:17.840000
57622,16,1,0,1,2025-04-29 23:04:17.840000
57622,17,1,0,1,2025-04-29 23:04:17.840000
57630,11,1,0,1,2025-04-29 23:04:21.070000
57631,2,1,0,1,2025-04-29 23:04:21.070000
57633,8,1,0,1,2025-04-29 23:04:15.557000
57636,19,1,0,1,2025-04-29 23:04:15.557000
57636,24,1,0,1,2025-04-29 23:04:15.557000
57637,17,1,0,1,2025-04-29 23:04:15.560000
57637,20,1,0,1,2025-04-29 23:04:15.560000
57638,7,1,0,1,2025-04-29 23:04:15.560000
57643,18,1,0,1,2025-04-29 23:04:17.840000
57643,20,1,0,1,2025-04-29 23:04:17.840000
57644,16,1,0,1,2025-04-29 23:04:17.840000
57644,17,1,0,1,2025-04-29 23:04:17.840000
57647,17,1,0,1,2025-04-29 23:04:15.560000
57649,9,1,0,1,2025-04-29 23:04:15.563000
57651,5,1,0,1,2025-04-29 23:04:15.563000
57657,25,1,0,1,2025-04-29 23:04:15.563000
57660,6,1,0,1,2025-04-29 23:04:15.567000
57661,16,1,0,1,2025-04-29 23:04:17.843000
57661,17,1,0,1,2025-04-29 23:04:17.843000
57662,14,1,0,1,2025-04-29 23:04:17.843000
57662,15,1,0,1,2025-04-29 23:04:17.843000
57663,13,1,11,1,2025-04-29 23:04:20.897000
57663,13,2,135,1,2025-04-29 23:04:20.900000
57663,13,3,15,1,2025-04-29 23:04:20.900000
57663,14,1,11,1,2025-04-29 23:04:20.897000
57663,14,2,135,1,2025-04-29 23:04:20.900000
57663,14,3,15,1,2025-04-29 23:04:20.900000
57664,10,1,372,1,2025-04-29 23:04:17.847000
57664,11,1,372,1,2025-04-29 23:04:17.847000
57665,9,1,372,1,2025-04-29 23:04:17.847000
57665,10,1,372,1,2025-04-29 23:04:17.847000
57666,33,1,0,1,2025-04-29 23:04:15.567000
57666,36,1,0,1,2025-04-29 23:04:15.567000
57667,10,1,0,1,2025-04-29 23:04:15.567000
57668,40,1,270,1,2025-04-29 23:04:19.710000
57668,44,1,270,1,2025-04-29 23:04:19.710000
57668,45,1,270,1,2025-04-29 23:04:19.710000
57669,7,1,0,1,2025-04-29 23:04:15.570000
57669,10,1,0,1,2025-04-29 23:04:15.570000
57670,5,1,0,1,2025-04-29 23:04:15.570000
57670,8,1,0,1,2025-04-29 23:04:15.570000
57672,6,1,0,1,2025-04-29 23:04:15.570000
57677,14,1,0,1,2025-04-29 23:04:15.573000
57678,9,1,0,1,2025-04-29 23:04:15.573000
57678,11,1,0,1,2025-04-29 23:04:15.573000
57680,7,1,0,1,2026-01-15 14:21:57.323000
57680,9,2,217,6,2026-01-20 17:33:40.877000
57682,6,1,0,1,2025-04-29 23:04:15.580000
57683,8,1,0,1,2025-04-29 23:04:17.850000
57683,10,1,0,1,2025-04-29 23:04:17.850000
57683,11,1,0,1,2025-04-29 23:04:17.850000
57684,7,1,0,1,2025-04-29 23:04:17.850000
57684,9,1,0,1,2025-04-29 23:04:17.850000
57684,10,1,0,1,2025-04-29 23:04:17.850000
57684,11,1,0,1,2025-04-29 23:04:17.850000
57685,7,1,0,1,2025-04-29 23:04:17.850000
57685,11,1,0,1,2025-04-29 23:04:17.850000
57685,12,1,0,1,2025-04-29 23:04:17.850000
57685,15,1,0,1,2025-04-29 23:04:17.850000
57686,7,1,0,1,2025-04-29 23:04:17.853000
57686,11,1,0,1,2025-04-29 23:04:17.853000
57686,12,1,0,1,2025-04-29 23:04:17.853000
57689,39,1,0,1,2025-04-29 23:04:17.853000
57689,43,1,0,1,2025-04-29 23:04:17.853000
57689,44,1,0,1,2025-04-29 23:04:17.853000
57690,34,1,0,1,2025-04-29 23:04:17.853000
57690,38,1,0,1,2025-04-29 23:04:17.853000
57690,39,1,0,1,2025-04-29 23:04:17.853000
57692,10,1,0,1,2025-04-29 23:04:17.857000
57692,11,1,0,1,2025-04-29 23:04:17.857000
57693,11,1,0,1,2025-04-29 23:04:17.857000
57693,12,1,0,1,2025-04-29 23:04:17.857000
57697,14,1,226,1,2025-04-29 23:04:17.867000
57697,14,2,330,1,2025-04-29 23:04:17.867000
57697,16,1,226,1,2025-04-29 23:04:17.867000
57697,16,2,330,1,2025-04-29 23:04:17.867000
57698,13,1,226,1,2025-04-29 23:04:17.877000
57698,13,2,330,1,2025-04-29 23:04:17.880000
57698,14,1,226,1,2025-04-29 23:04:17.877000
57698,14,2,330,1,2025-04-29 23:04:17.880000
57701,17,1,0,1,2025-04-29 23:04:17.880000
57701,21,2,373,1,2025-04-30 20:50:02.377000
57701,26,2,373,1,2025-04-30 20:50:02.377000
57701,27,2,373,1,2025-04-30 20:50:02.377000
57701,30,2,373,1,2025-04-30 20:50:02.377000
57702,15,1,0,1,2025-04-29 23:04:17.883000
57702,19,2,373,1,2025-04-30 20:50:48.063000
57702,22,2,373,1,2025-04-30 20:50:48.063000
57702,23,2,373,1,2025-04-30 20:50:48.063000
57706,13,1,0,1,2025-04-29 23:04:17.887000
57706,14,1,0,1,2025-04-29 23:04:17.887000
57707,13,1,0,1,2025-04-29 23:04:17.890000
57707,14,1,0,1,2025-04-29 23:04:17.890000
57715,40,1,0,1,2025-04-29 23:04:15.580000
57715,53,1,0,1,2025-04-29 23:04:16.840000
57715,55,1,0,1,2025-04-29 23:04:16.840000
57718,19,1,0,1,2025-04-29 23:04:17.890000
57718,20,1,0,1,2025-04-29 23:04:17.890000
57719,20,1,0,1,2025-04-29 23:04:17.890000
57719,21,1,0,1,2025-04-29 23:04:17.890000
57726,7,1,0,1,2025-04-29 23:04:15.587000
57733,10,1,0,1,2025-04-29 23:04:21.070000
57733,12,1,0,1,2025-04-29 23:04:21.070000
57735,7,1,0,1,2025-04-29 23:04:16.800000
57736,17,1,0,1,2025-04-29 23:04:20.263000
57736,18,1,0,1,2025-04-29 23:04:20.263000
57740,2,1,0,1,2025-04-29 23:04:15.590000
57751,20,1,11,1,2025-04-29 23:04:16.800000
57751,20,2,15,1,2025-04-29 23:04:16.800000
57751,23,1,11,1,2025-04-29 23:04:16.800000
57751,23,2,15,1,2025-04-29 23:04:16.800000
57751,28,1,0,1,2026-05-19 14:22:33.620000
57752,18,1,0,1,2025-04-29 23:04:16.800000
57753,12,1,81,1,2025-04-29 23:04:16.803000
57755,18,1,0,1,2025-04-29 23:04:15.590000
57759,32,1,171,1,2025-04-29 23:04:20.003000
57759,35,1,171,1,2025-04-29 23:04:20.003000
57759,36,1,171,1,2025-04-29 23:04:20.003000
57765,19,1,0,1,2025-04-29 23:04:15.593000
57765,24,1,0,1,2025-04-29 23:04:15.593000
57765,26,1,0,1,2025-04-29 23:04:15.593000
57767,12,1,0,1,2025-04-29 23:04:15.593000
57772,69,1,0,1,2025-04-30 19:27:40.717000
57772,71,1,0,1,2025-04-30 19:27:40.717000
57772,73,1,0,1,2025-04-30 19:27:40.717000
57772,76,1,0,1,2025-04-30 19:27:40.717000
57772,78,1,0,1,2025-04-30 19:27:40.717000
57772,81,1,0,1,2025-04-30 19:27:40.717000
57773,16,1,0,1,2025-04-29 23:04:17.893000
57773,17,1,0,1,2025-04-29 23:04:17.893000
57774,12,1,0,1,2025-04-29 23:04:17.893000
57774,14,1,0,1,2025-04-29 23:04:17.893000
57774,15,1,0,1,2025-04-29 23:04:17.893000
57774,16,1,0,1,2025-04-29 23:04:17.893000
57778,32,1,158,1,2025-04-29 23:04:15.600000
57778,36,1,158,1,2025-04-29 23:04:15.600000
57778,43,1,158,1,2025-04-29 23:04:15.600000
57778,48,1,158,1,2025-04-29 23:04:15.600000
57778,52,1,158,1,2025-04-29 23:04:15.600000
57778,54,1,158,1,2025-04-29 23:04:15.600000
57778,59,1,158,1,2025-04-29 23:04:15.600000
57779,8,1,0,1,2025-04-29 23:04:15.603000
57780,24,1,0,1,2025-04-29 23:04:15.603000
57780,27,1,0,1,2025-04-29 23:04:15.603000
57787,45,1,0,1,2025-04-29 23:04:15.607000
57787,47,1,0,1,2025-04-29 23:04:15.607000
57788,35,1,0,1,2025-04-29 23:04:15.607000
57788,38,1,0,1,2025-04-29 23:04:15.607000
57788,41,1,0,1,2025-04-29 23:04:15.607000
57791,11,1,240,1,2025-04-29 23:04:17.897000
57791,12,1,240,1,2025-04-29 23:04:17.897000
57792,11,1,240,1,2025-04-29 23:04:17.897000
57792,12,1,240,1,2025-04-29 23:04:17.897000
57802,13,1,0,1,2025-04-29 23:04:15.607000
57802,15,1,0,1,2025-04-29 23:04:15.607000
57802,16,1,0,1,2025-04-29 23:04:15.607000
57804,32,1,0,1,2025-04-29 23:04:15.617000
57804,41,1,0,1,2025-04-29 23:04:15.617000
57807,121,1,0,1,2025-04-29 23:04:15.633000
57807,123,1,0,1,2025-04-29 23:04:15.633000
57807,124,1,0,1,2025-04-29 23:04:15.633000
57811,2,1,0,1,2025-04-29 23:04:18.187000
57813,8,1,0,1,2025-04-29 23:04:18.187000
57818,3,1,0,1,2025-04-29 23:04:17.900000
57820,4,1,0,1,2025-04-29 23:04:17.903000
57826,36,1,0,1,2025-04-29 23:04:18.970000
57826,37,1,0,1,2025-04-29 23:04:18.970000
57830,4,1,372,1,2025-04-29 23:04:15.480000
57831,28,1,372,1,2025-04-29 23:04:15.490000
57831,30,1,372,1,2025-04-29 23:04:15.490000
57836,3,1,372,1,2025-04-29 23:04:15.493000
57837,24,1,372,1,2025-04-29 23:04:15.497000
57837,26,1,372,1,2025-04-29 23:04:15.497000
57837,28,1,372,1,2025-04-29 23:04:15.497000
57837,30,1,372,1,2025-04-29 23:04:15.497000
57839,14,1,0,1,2025-04-29 23:04:16.810000
57842,10,1,0,1,2025-04-29 23:04:17.903000
57842,11,1,0,1,2025-04-29 23:04:17.903000
57843,10,1,0,1,2025-04-29 23:04:17.903000
57843,11,1,0,1,2025-04-29 23:04:17.903000
57843,12,1,0,1,2025-04-29 23:04:17.903000
57844,2,1,322,1,2025-04-29 23:04:21.080000
57846,4,1,0,1,2025-04-29 23:04:21.080000
57848,18,1,0,1,2025-04-29 23:04:17.910000
57848,19,1,0,1,2025-04-29 23:04:17.910000
57849,17,1,0,1,2025-04-29 23:04:17.917000
57849,18,1,0,1,2025-04-29 23:04:17.917000
57851,8,1,0,1,2025-04-29 23:04:21.080000
57858,29,1,372,2,2025-04-30 19:29:42.310000
57858,30,1,372,2,2025-04-30 19:29:42.310000
57861,2,1,372,2,2025-04-30 19:30:52.517000
57863,32,1,0,1,2025-04-29 23:04:17.920000
57863,36,1,0,1,2025-04-29 23:04:17.920000
57863,37,1,0,1,2025-04-29 23:04:17.920000
57863,41,1,0,1,2025-04-29 23:04:17.920000
57864,32,1,0,1,2025-04-29 23:04:17.920000
57864,35,1,0,1,2025-04-29 23:04:17.923000
57864,36,1,0,1,2025-04-29 23:04:17.923000
57866,2,1,372,1,2025-04-29 23:04:15.497000
57867,33,1,372,2,2025-05-01 14:15:05.593000
57868,4,1,0,1,2025-04-29 23:04:15.510000
57869,4,1,0,1,2025-04-29 23:04:15.510000
57870,26,1,372,1,2025-04-29 23:04:20.903000
57872,10,1,0,1,2025-04-29 23:04:15.633000
57873,25,1,372,1,2025-04-29 23:04:20.907000
57873,27,1,372,1,2025-04-29 23:04:20.907000
57873,29,1,372,1,2025-04-29 23:04:20.907000
57873,31,1,372,1,2025-04-29 23:04:20.907000
57876,4,1,372,1,2025-04-29 23:04:20.910000
57877,4,2,372,1,2025-04-29 23:04:20.910000
57878,19,1,372,1,2025-04-29 23:04:21.090000
57878,21,1,372,1,2025-04-29 23:04:21.090000
57878,23,1,372,1,2025-04-29 23:04:21.090000
57878,26,1,372,1,2025-04-29 23:04:21.090000
57879,2,1,372,1,2025-04-29 23:04:21.090000
57880,12,1,0,1,2025-04-29 23:04:21.090000
57880,13,1,0,1,2025-04-29 23:04:21.090000
57884,10,1,0,1,2025-04-29 23:04:15.643000
57886,2,1,0,1,2025-04-29 23:04:18.190000
57886,3,1,0,1,2025-04-29 23:04:18.190000
57889,3,1,263,1,2025-04-29 23:04:20.267000
57889,4,1,263,1,2025-04-29 23:04:20.267000
57890,8,1,0,1,2025-04-29 23:04:20.460000
57891,29,1,372,1,2025-04-29 23:04:17.923000
57891,32,1,372,1,2025-04-29 23:04:17.923000
57891,34,1,372,1,2025-04-29 23:04:17.923000
57891,36,1,372,1,2025-04-29 23:04:17.923000
57891,37,1,372,1,2025-04-29 23:04:17.923000
57891,39,1,372,1,2025-04-29 23:04:17.923000
57892,29,1,372,1,2025-04-29 23:04:17.927000
57892,31,1,372,1,2025-04-29 23:04:17.927000
57892,34,1,372,1,2025-04-29 23:04:17.927000
57892,36,1,372,1,2025-04-29 23:04:17.927000
57892,37,1,372,1,2025-04-29 23:04:17.927000
57893,2,1,0,1,2025-04-29 23:04:18.190000
57894,4,1,372,1,2025-04-29 23:04:17.930000
57901,24,1,372,1,2025-04-29 23:04:17.937000
57901,25,1,372,1,2025-04-29 23:04:17.937000
57901,27,1,372,1,2025-04-29 23:04:17.937000
57904,5,1,372,1,2025-04-29 23:04:17.937000
57905,26,1,372,1,2025-04-29 23:04:17.943000
57905,27,1,372,1,2025-04-29 23:04:17.943000
57905,28,1,372,1,2025-04-29 23:04:17.943000
57906,4,1,372,1,2025-04-29 23:04:17.947000
57907,4,1,0,1,2025-04-29 23:04:17.947000
57908,4,1,0,1,2025-04-29 23:04:17.950000
57909,4,1,372,1,2025-04-29 23:04:17.950000
57910,14,1,0,1,2025-04-29 23:04:20.910000
57913,9,1,0,1,2025-04-29 23:04:17.950000
57913,11,1,0,1,2025-04-29 23:04:17.950000
57914,8,1,0,1,2025-04-29 23:04:17.950000
57914,9,1,0,1,2025-04-29 23:04:17.950000
57915,10,1,0,1,2025-04-29 23:04:20.913000
57916,4,1,0,1,2025-04-29 23:04:20.913000
57917,31,1,372,2,2025-05-02 14:53:40.063000
57917,32,1,372,2,2025-05-02 14:53:40.063000
57918,4,1,372,1,2025-04-29 23:04:20.920000
57921,7,1,0,1,2025-04-29 23:04:20.463000
57922,4,1,0,1,2025-04-29 23:04:20.397000
57926,16,1,0,1,2025-04-29 23:04:20.923000
57926,19,1,0,1,2025-10-07 15:51:48.137000
57926,22,1,0,1,2025-10-07 15:51:48.137000
57926,24,1,0,1,2025-10-07 15:51:48.137000
57926,25,1,0,1,2025-10-07 15:51:48.137000
