article_id,article_version,hcpc_code_group,paragraph,last_updated
59299,12,11,<p><strong>The following CPT codes/procedures are considered cosmetic and will be denied as non covered. </strong></p>,2025-12-01 15:23:22.013000
59311,10,1,"<p><span style=""line-height: 115%;"">Procedure codes may be subject to National Correct Coding Initiative (NCCI) edits or OPPS packaging edits. Refer to NCCI and OPPS requirements prior to billing Medicare.</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">For services requiring a referring/ordering physician, the name and NPI of the referring/ordering physician must be reported on the claim.</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">A claim submitted without a valid ICD-10-CM diagnosis code will be returned to the provider as an incomplete claim under &sect;1833(e) of the Social Security Act.</span></p>
<p><span style=""line-height: 115%;"">All services/procedures performed on the same day for the same beneficiary by the physician/provider should be billed on the same claim.</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">Billing for preparatory services/acquisition costs is covered in CMS Internet-Only Manual, Pub. 100-04, Medicare Claims Processing Manual, Chapter 3, &sect;90.3.1 Allogeneic for Stem Cell Transplantation.</span></p>",2026-07-14 22:42:55.430000
59318,13,1,<p>N/A</p>,2026-02-19 15:11:00.350000
59318,13,2,<p>N/A</p>,2026-02-19 15:11:00.523000
59318,13,3,"<p><span style=""line-height: 107%;"">The following apply to A9552 </span><span style=""line-height: 107%; background: white;"">(FLUORODEOXYGLUCOSE F-18 FDG)</span></p>",2026-02-19 15:11:00.593000
59318,13,4,"<p><span style=""background: white;"">The following CPT/HCPCS are Non-Covered.</span></p>",2026-02-19 15:11:00.677000
59323,4,1,,2024-12-03 17:14:53.723000
59332,15,1,"<p><span style=""line-height: 115%;"">For CPT<sup>&#174;</sup> 64561, no separate code may be added for fluoroscopic imaging, as this is included in the code.</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">For CPT<sup>&#174;</sup> 64581, imaging guidance is not included, so it can be separately coded.</span></p>",2026-04-17 13:36:17.577000
59332,15,2,"<p><strong>Ancillary Coding</strong></p>
<p><strong><span style=""line-height: 115%;""> </span></strong></p>
<p><strong><span style=""line-height: 115%; background: white;"">Note:</span></strong><span style=""line-height: 115%; background: white;""> The &#8220;C&#8221; codes listed below are only applicable when billed under the hospital outpatient prospective payment system (OPPS) and they should be submitted in place of code A4290.</span></p>",2026-04-17 13:36:17.597000
59350,27,1,"<p><span style=""line-height: 115%;"">Below are CPT<sup>&reg;</sup>/HCPCS codes related to Intensity Modulated Radiation Therapy (IMRT).<strong> </strong>Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books<strong>.</strong></span></p>",2026-04-28 18:58:12.833000
59350,27,2,"<p><span style=""line-height: 115%;"">Below are CPT<sup>&reg;</sup>/HCPCS codes for Stereotactic Radiosurgery (SRS). Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books.</span></p>",2026-04-28 18:58:12.880000
59350,27,3,"<p><span style=""line-height: 115%;"">Below are CPT<sup>&reg;</sup>/HCPCS codes for Stereotactic Body Radiation Therapy (SBRT). Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books.</span></p>",2026-04-28 18:58:12.947000
59371,7,1,,2026-02-04 14:05:57.980000
59374,14,1,"<p><span style=""line-height: 107%;"">All amniotic and placental-derived products injected and/or applied for musculoskeletal indications, non-wound are considered NON-Covered, including but not limited to the codes listed below.</span></p>",2025-09-18 20:03:02.327000
59380,3,1,<p>N/A</p>,2024-06-28 13:40:37.250000
59382,4,1,"<p>81479</p>
<p>0315u</p>",2024-06-28 11:41:21.340000
59386,4,1,<p>N/A</p>,2026-01-12 13:44:34.157000
59416,14,1,<p><br /><br /><br /></p>,2026-07-30 19:17:11.080000
59423,4,1,<p>The following codes represent currently available biomarkers for chronic pain.</p>,2026-02-19 16:30:13.183000
59429,4,1,,2026-04-20 12:35:40.370000
59434,19,1,"<p>NOTE: All amniotic and placental-derived products injected and/or applied for musculoskeletal indications, non-wound are considered NON-Covered, including but not limited to the codes listed below.</p>",2025-09-16 17:56:25.690000
59449,2,1,,2023-06-01 15:03:46.590000
59462,4,1,,2024-08-01 12:59:19.253000
59466,7,1,"<p>2 Codes covered by the provisions of this Local Coverage Determination</p>
<p>(Providers are reminded to refer to the long descriptors of the CPT codes in their CPT Code Book)</p>
<p>The addition of the level of treatment should be recorded with any other modifier required on the claim line with the procedure code.</p>",2026-02-23 13:14:48.863000
59470,4,1,<p>N/A</p>,2024-06-07 12:15:47.483000
59472,4,1,,2024-08-01 13:59:00.227000
59474,4,1,<p>N/A</p>,2025-05-13 19:14:46.250000
59476,4,1,,2024-08-02 14:22:52.287000
59480,10,1,,2025-09-18 19:56:26.287000
59482,4,1,,2025-06-11 12:11:53.060000
59484,8,1,<p>This billing instruction pertains to the PrismRA test.</p>,2025-01-02 16:02:05.187000
59487,15,1,,2026-07-14 22:43:04.250000
59491,7,1,<p><strong>Note: </strong>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2023-07-21 14:46:30.077000
59491,7,2,,2023-07-21 14:46:30.097000
59491,7,3,,2023-07-21 14:46:30.107000
59491,7,4,,2023-07-21 14:46:30.120000
59491,7,5,,2023-07-21 14:46:30.123000
59491,7,6,,2023-07-21 14:46:30.143000
59491,7,7,,2023-07-21 14:46:30.150000
59491,7,8,,2023-07-21 14:46:30.173000
59491,7,9,"<p>For ICD-10-CM diagnosis codes, see ICD-10-CM Codes that Support Medical Necessity Group 7 and Group 8 below.</p>",2023-07-21 14:46:30.183000
59491,7,10,,2023-07-21 14:46:30.190000
59491,7,11,,2023-07-21 14:46:30.197000
59491,7,12,,2023-07-21 14:46:30.207000
59491,7,13,,2023-07-21 14:46:30.210000
59491,7,14,,2023-07-21 14:46:30.220000
59491,7,15,,2023-07-21 14:46:30.247000
59491,7,16,,2023-07-21 14:46:30.270000
59491,7,17,,2023-07-21 14:46:30.283000
59491,7,18,,2023-07-21 14:46:30.290000
59491,7,19,,2023-07-21 14:46:30.300000
59491,7,20,,2023-07-21 14:46:30.307000
59491,7,21,,2023-07-21 14:46:30.310000
59491,7,22,,2023-07-21 14:46:30.320000
59491,7,23,,2023-07-21 14:46:30.327000
59491,7,24,,2023-07-21 14:46:30.333000
59491,7,25,,2023-07-21 14:46:30.343000
59491,7,26,,2023-07-21 14:46:30.350000
59491,7,27,,2023-07-21 14:46:30.357000
59491,7,28,,2023-07-21 14:46:30.367000
59491,7,29,,2023-07-21 14:46:30.370000
59491,7,30,,2023-07-21 14:46:30.380000
59491,7,31,,2023-07-21 14:46:30.390000
59491,7,32,,2023-07-21 14:46:30.400000
59491,7,33,,2023-07-21 14:46:30.407000
59491,7,34,,2023-07-21 14:46:30.420000
59491,7,35,,2023-07-21 14:46:30.423000
59491,7,36,,2023-07-21 14:46:30.430000
59491,7,37,,2023-07-21 14:46:30.440000
59491,7,38,,2023-07-21 14:46:30.443000
59491,7,39,,2023-07-21 14:46:30.470000
59491,7,40,,2023-07-21 14:46:30.483000
59491,7,41,,2023-07-21 14:46:30.490000
59491,7,42,,2023-07-21 14:46:30.497000
59491,7,43,,2023-07-21 14:46:30.503000
59491,7,44,,2023-07-21 14:46:30.510000
59491,7,45,,2023-07-21 14:46:30.517000
59491,7,46,,2023-07-21 14:46:30.520000
59491,7,47,,2023-07-21 14:46:30.533000
59491,7,48,,2023-07-21 14:46:30.540000
59491,7,49,,2023-07-21 14:46:30.543000
59491,7,50,,2023-07-21 14:46:30.550000
59491,7,51,,2023-07-21 14:46:30.553000
59491,7,52,,2023-07-21 14:46:30.563000
59491,7,53,,2023-07-21 14:46:30.567000
59491,7,54,,2023-07-21 14:46:30.573000
59491,7,55,,2023-07-21 14:46:30.580000
59491,7,56,,2023-07-21 14:46:30.587000
59491,7,57,,2023-07-21 14:46:30.590000
59491,7,58,,2023-07-21 14:46:30.600000
59491,7,59,,2023-07-21 14:46:30.603000
59491,7,60,,2023-07-21 14:46:30.607000
59491,7,61,,2023-07-21 14:46:30.620000
59491,7,62,,2023-07-21 14:46:30.627000
59491,7,63,,2023-07-21 14:46:30.633000
59491,7,64,,2023-07-21 14:46:30.643000
59491,7,65,,2023-07-21 14:46:30.650000
59491,7,66,,2023-07-21 14:46:30.657000
59491,7,67,,2023-07-21 14:46:30.663000
59491,7,68,,2023-07-21 14:46:30.670000
59491,7,69,,2023-07-21 14:46:30.673000
59491,7,70,,2023-07-21 14:46:30.680000
59491,7,71,,2023-07-21 14:46:30.683000
59491,7,72,,2023-07-21 14:46:30.690000
59491,7,73,,2023-07-21 14:46:30.693000
59491,7,74,,2023-07-21 14:46:30.700000
59491,7,75,,2023-07-21 14:46:30.707000
59491,7,76,,2023-07-21 14:46:30.720000
59491,7,77,,2023-07-21 14:46:30.723000
59491,7,78,,2023-07-21 14:46:30.730000
59491,7,79,,2023-07-21 14:46:30.737000
59491,7,80,,2023-07-21 14:46:30.743000
59491,7,81,<p><strong>Non-Covered CPT Codes</strong></p>,2023-07-21 14:46:30.767000
59498,10,1,,2026-01-27 16:44:14.440000
59505,5,1,<p>N/A</p>,2026-01-12 13:44:34.293000
59509,5,1,<p>N/A</p>,2026-01-26 13:24:19.180000
59513,4,1,<p>N/A</p>,2026-01-12 13:44:33.630000
59521,11,1,<p>This billing instruction pertains to the PrismRA test.</p>,2026-01-12 13:44:34.243000
59529,10,1,<p>This billing instruction pertains to the PrismRA test.</p>,2025-08-01 00:24:30.923000
59536,7,1,<p>This billing instruction pertains to the PrismRA test.</p>,2025-01-23 20:22:48.870000
59549,5,1,,2026-06-18 12:54:10.293000
59551,5,1,,2026-06-18 12:47:39.077000
59553,11,1,,2026-01-22 20:10:15.827000
59560,4,1,,2026-04-16 17:52:59.977000
59561,3,1,"<p>Intravenous administration by infusion should be billed with procedure code 96365 for first hour and procedure code 96366 for each additional hour. If the administration is by IV push, use procedure code 96374.</p>",2023-09-19 20:27:06.113000
59595,4,1,,2026-07-14 22:43:00.430000
59608,32,1,,2026-04-04 15:22:20.190000
59624,19,1,,2026-03-30 15:54:26.717000
59632,23,1,,2026-07-16 15:39:29.763000
59634,10,1,,2026-04-02 13:25:16.783000
59636,34,1,"<p><span style=""line-height: 115%;"">The codes listed below fall within scope of the associated policy but do not automatically imply coverage.</span></p>",2026-07-21 12:44:17.117000
59641,35,1,"<p><span style=""line-height: 115%;"">The codes listed below fall within scope of the associated policy but do not automatically imply coverage.</span></p>",2026-07-21 12:13:50.650000
59646,19,1,"<p><span style=""line-height: 115%;"">The codes listed below fall within scope of the associated policy but do not automatically imply coverage.</span></p>",2026-07-24 12:24:46.150000
59649,30,1,<p>The codes listed below fall within scope of the associated policy but do not automatically imply coverage.</p>,2026-07-24 11:56:06.487000
59654,4,1,<p>N/A</p>,2024-05-21 14:17:38.873000
59657,9,1,"<p>Part B Providers &ndash; Use the following CPT codes to report percutaneous endovascular ventricular assist devices.</p>
<p>&nbsp;</p>",2025-09-16 14:35:04.133000
59657,9,2,<p>Part B Providers - Use the following CPT<sup>&reg;</sup> codes to report artificial heart procedures.&nbsp;</p>,2025-09-16 14:35:04.133000
59661,3,1,,2026-07-14 22:43:05.127000
59664,17,1,,2026-05-21 13:59:57.987000
59668,29,1,"<p><strong>Anterior and/or Posterior Cervical Fusions</strong></p>
<p><strong>Note: </strong>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.<strong> </strong></p>
<p>The following <strong>Anterior and/or Posterior Spinal Deformity Fusion</strong> CPT codes will not be subject to the ICD-10-CM diagnosis code restrictions in the article: <strong>22800, 22802, 22808, 22810, and 22812.</strong></p>",2026-04-24 14:05:55.177000
59672,8,1,"<p><span style=""line-height: 115%;"">The CPT<sup>&reg;</sup> code in Group 1 is considered medically necessary when the indications for coverage are met.</span></p>",2026-01-27 16:33:59.680000
59672,8,2,"<p><span style=""line-height: 115%;"">The CPT<sup>&reg;</sup> code in Group 2 is considered not medically reasonable and necessary (non-covered).</span></p>",2026-01-27 16:33:59.703000
59674,18,1,"<p><strong>Anterior and/or Posterior Cervical Fusions</strong></p>
<p><strong>Note: </strong>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>
<p>The following <strong>Anterior and/or Posterior Cervical Fusions</strong> CPT codes will not be subject to the ICD-10-CM diagnosis code restrictions in the article: <strong>22800, 22802, 22808, 22810, and 22812.</strong></p>",2026-04-24 14:06:43.643000
59678,4,1,,2024-02-22 19:17:29.443000
59680,3,1,,2024-02-16 18:32:52.760000
59682,4,1,"<p><span style=""line-height: 115%;"">The CPT<sup>&reg;</sup> code in Group 1 is considered medically necessary when the indications for coverage are met.</span></p>",2024-12-27 21:50:19.230000
59682,4,2,"<p><span style=""line-height: 115%;"">The CPT<sup>&reg;</sup> code in Group 2 is considered not medically reasonable and necessary (non-covered).</span></p>",2024-12-27 21:50:19.260000
59685,5,1,<p>N/A</p>,2026-02-09 16:51:08.830000
59695,12,1,"<p><span style=""line-height: 115%;"">The CPT<sup>&reg;</sup> code in Group 1 is considered medically necessary when the indications for coverage are met.</span></p>",2025-12-23 11:46:35.377000
59695,12,2,"<p><span style=""line-height: 115%;"">The CPT<sup>&reg;</sup> code in Group 2 is considered not medically reasonable and necessary (non-covered).</span></p>",2025-12-23 11:46:35.387000
59698,3,1,,2024-02-22 21:28:43.397000
59700,5,1,,2026-02-20 13:36:59.800000
59707,25,1,,2026-07-15 22:27:39.033000
59707,25,2,,2026-07-15 22:27:39.033000
59713,5,1,,2024-05-20 14:00:20.543000
59713,5,2,,2024-05-20 14:00:20.593000
59714,16,1,,2026-04-02 13:24:43.430000
59714,16,2,,2026-04-02 13:24:43.820000
59716,8,1,,2026-01-05 14:14:54.800000
59718,10,1,"<p><strong><span style=""line-height: 115%;"">Primary codes: G2067-G2075</span></strong></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">Do not report more than 1 primary code per 7-day period.</span> <span style=""line-height: 115%;"">If a patient switches from one medication to another, bill for one code describing a weekly bundled payment for that week and use the code for the medication given for most of the week.</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">G2069 and G2073 may be reported only once in a 4-week period</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">G2070 and G2072 may be reported only once in a 6-month period</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><strong><span style=""line-height: 115%;"">Add on codes: G0137, G1028, G2076-G2080, G2215-2216</span></strong></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">G2076 should be reported for intake activities of new patients and include and initial assessment as outline in the LCD. A new patient is one who has not been seen for OTP care within the last 12 months.</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">G2078 and G2079 may be reported up to 3 times in a 1-month period. These are used in addition to the weekly bundled payment code. Do not bill for take-home supplies of medication for dates of service that overlap with the weekly bundled payment codes describing a medication bundle (G2067-G2073).</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">G2080 may be reported only when medically reasonable and necessary counseling or therapy services largely exceed the amount listed in the patient&rsquo;s individualized treatment plan.</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">G2215, G2216, and G1028 may be reported only once every 30 days unless an additional take-home supply of the medication is medically reasonable and necessary. This should be clearly documented.</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">G0137 may be reported if the patient receives at least 9 intensive outpatient (IOP) services in a week</span></p>
<p><span style=""line-height: 115%;"">- Use only if the patient has a need for a minimum of 9 hours of IOP services a week</span></p>
<p><span style=""line-height: 115%;"">- Use only if the patient requires a higher level of care intensity compared to other non-intensive outpatient OTP services</span></p>",2026-01-20 13:10:48.120000
59721,6,1,,2026-01-16 14:27:39.493000
59723,10,1,"<p><span style=""line-height: 115%;"">Code 90863 is to be coded with 90832, 90834, 90837.</span></p>
<p><span style=""line-height: 115%;"">Codes 90833,90836, 90838 are to be coded with 99202-99255, 99304-99306, 99341-99350.</span></p>
<p><span style=""line-height: 115%;"">Code 90840, code first 90839.</span></p>
<p><span style=""line-height: 115%;"">90785, code first 90791-90792, 90832-90834, 90836-90838, 90853.</span></p>
<p><span style=""line-height: 115%;"">90785 excludes 97151, 97152, 97153, 97154, 97155, 97156, 97157, 97158, 0362T, 0373T, 90839,90840, 96136-96139, 96146, 96130-96133.</span></p>",2026-01-27 16:24:56.977000
59725,3,1,,2024-05-23 12:18:30.933000
59725,3,2,,2024-05-23 12:18:31.360000
59726,19,1,<p>N/A</p>,2026-04-04 15:22:57.340000
59726,19,2,,2026-04-04 15:22:57.443000
59727,4,1,<p>N/A</p>,2024-05-23 22:26:32.043000
59727,4,2,<p>N/A</p>,2024-05-23 22:26:32.100000
59728,4,1,<p>N/A</p>,2024-05-23 22:28:12.333000
59728,4,2,<p>N/A</p>,2024-05-23 22:28:12.377000
59733,10,1,,2026-07-14 22:42:58.457000
59741,4,1,,2024-05-17 17:00:44.780000
59743,5,1,,2026-02-09 16:51:08.670000
59752,4,1,,2025-09-16 14:35:04.497000
59764,16,1,"<p><strong>Note</strong>: Providers are reminded to refer to the long descriptors of the HCPCS codes in their HCPCS book.&#160;</p>
<p>Consistent with the LCD, all of the following HCPCS codes are <strong>non-covered</strong> when reported for musculoskeletal indications, non-wound.</p>",2026-01-23 14:18:48.917000
59766,29,1,"<p><strong>Note</strong>: Providers are reminded to refer to the long descriptors of the HCPCS codes in their HCPCS book.&#160;</p>
<p>Consistent with the LCD, all of the following HCPCS codes are<strong> non-covered</strong> when reported for musculoskeletal indications, non-wound.</p>",2026-01-23 14:11:37.830000
59769,9,1,,2025-12-23 12:01:46.857000
59792,3,1,,2024-05-17 17:53:38.750000
59798,2,1,,2024-05-21 12:23:03.107000
59805,20,1,"<p>The CPT<sup>&reg;</sup> codes are considered medically necessary when the indications of coverage in the Cataract Extraction L39716 Local Coverage Determination (LCD) are met for surgical cataract treatment. A reasonable and necessary standard must be met for the utilized anterior segment drainage device.</p>
<p>Note: CPT<sup>&reg;</sup> codes 66989 and 66991 cannot be billed in conjunction with 66982-66989 on the same date of service and the same eye. Claims billed with these mutually exclusive codes will be denied.</p>",2026-07-24 11:49:35.210000
59805,20,2,<p>CPT codes 66982 and 66987 must be reported with ICD-10-CM diagnosis codes from both the ICD-10-CM Diagnosis codes sections- Groups 1 and Group 2.</p>,2026-07-24 11:49:35.247000
59807,8,1,"<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>
<p>The CPT codes in Group 1 are considered medically necessary when the Indications of Coverage are met. The 90-day global periods apply.</p>
<p>Due to the laterality of eye procedures, modifiers RT, LT or 50 should be used to indicate the eye(s) being treated.</p>
<p>See L39905 Cataract Surgery LCD and related B&amp;C article for additional coverage indications and diagnoses.</p>",2026-07-27 12:14:38.967000
59807,8,2,"<p>The CPT codes in Group 2 are considered medically necessary when the Indications of Coverage are met. The 90-day global periods applies.</p>
<p>Do not report 0671T in conjunction with 66989 or 66991.</p>",2026-07-27 12:14:38.993000
59807,8,3,<p>The following CPT codes are considered not medically reasonable and necessary (non-covered).</p>,2026-07-27 12:14:39.003000
59808,2,1,,2024-05-21 16:54:12.517000
59808,2,2,,2024-05-21 16:54:12.830000
59809,10,1,,2026-04-29 15:08:31.440000
59809,10,2,,2026-04-29 15:08:31.853000
59811,5,1,<p>These procedure codes represent total knee arthroplasty and revision of total knee arthroplasty</p>,2026-01-20 20:47:46.363000
59811,5,2,<p>These procedure codes represent total hip arthroplasty and revision of total hip arthroplasty</p>,2026-01-20 20:47:46.380000
59813,6,1,,2026-01-22 18:57:23.443000
59819,18,1,<p>Single Chamber Leadless Pacemakers</p>,2025-09-16 14:35:05.117000
59819,18,2,<p>Dual Chamber Leadless Pacemakers</p>,2025-09-16 14:35:05.117000
59827,7,1,<p>N/A</p>,2025-11-10 14:25:37.883000
59835,8,1,<p>N/A</p>,2026-01-26 13:24:19.443000
59847,8,1,<p>N/A</p>,2025-09-16 12:46:06.220000
59849,8,1,<p>N/A</p>,2025-09-18 14:46:43.970000
59860,5,1,<p>N/A</p>,2025-08-22 15:36:03.817000
59862,7,1,<p>N/A</p>,2025-09-19 17:11:59.567000
59866,6,1,"<p><span style=""line-height: 115%;"">The following CPT/HCPCS codes are noncovered.</span></p>
<p><span style=""line-height: 115%;"">If using an unspecified CPT/HCPCS code, add the description of &#8220;intradiscal injection.&#8221; Both the procedure and associated drug(s) will be denied.</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">Use of CPT/HCPCS 62290 for services defined in this policy will be considered incorrect coding.</span></p>",2026-05-28 13:18:08.280000
59868,8,1,<p>N/A</p>,2026-01-12 13:44:33.780000
59872,9,1,<p>N/A</p>,2026-01-26 13:24:19.120000
59878,4,1,,2025-01-24 20:11:21.263000
59880,3,1,"<p><span style=""line-height: 115%;"">The following CPT/HCPCS codes are noncovered</span></p>",2025-02-18 17:08:41.947000
59882,9,1,"<p><span style=""line-height: 115%;"">The following CPT/HCPCS codes are noncovered.</span></p>
<p>If using an unspecified CPT/HCPCS code, add the description of &#8220;intradiscal injection.&#8221; Both the procedure and associated drug(s) will be denied.</p>
<p><span style=""line-height: 115%;"">Use of CPT/HCPCS 62290 for services defined in this policy will be considered incorrect coding.</span></p>",2026-05-26 12:23:25.860000
59892,2,1,"<p><span style=""line-height: 115%;"">This billing instruction pertains to the Galleri Category B IDE test when performed and billed by GRAIL, LLC (North Carolina). Study information can be found here: <a href=""https://www.cms.gov/medicare/coverage/investigational-device-exemption-ide-studies/approved"">Approved IDE Studies | CMS</a> and <a href=""https://www.cms.gov/medicare/coverage/ide/approved-ide-studies/1923430381/g220255-nct05673018"">G220255-NCT05673018 | CMS</a>.</span></p>
<p><span style=""line-height: 115%;""> </span></p>
<p><span style=""line-height: 115%;"">Claims must contain the following information:</span></p>
<ul type=""disc"">
<li style=""line-height: normal;"">Category B IDE number</li>
<li style=""line-height: normal;"">Clinical Trial number</li>
<li style=""line-height: normal;"">CPT 81479</li>
<li style=""line-height: normal;"">The Z-Code descriptor specific to the <strong><u>Investigational Category B IDE</u></strong><u> </u>Galleri Test</li>
<li style=""line-height: normal;"">The appropriate HCPCS Modifier</li>
<li style=""line-height: normal;"">The appropriate ICD Diagnosis code</li>
</ul>
<p style=""line-height: normal;"">A beneficiary may receive up to three <u>Investigational Category B IDE</u> Galleri tests per lifetime.</p>",2024-08-16 18:25:16.300000
59898,2,1,"<p><p style=""line-height: normal;"">CPT code 81450, or 81451 Targeted Genomic Sequence Analysis Panel, hematolymphoid neoplasm or disorder, DNA analysis, and RNA analysis when performed, 5-50 genes, may be used as long as the panel contains, at a minimum, 5 or more gene tests for molecular biomarkers determined to meet Medicare coverage criteria as listed above.</p></p>",2024-09-23 12:27:59.260000
59906,6,1,<p>N/A</p>,2025-10-22 15:46:02.257000
59908,6,1,<p>N/A</p>,2025-09-17 18:40:35.987000
59915,27,1,"<p><strong><span style=""line-height: 115%;"">Note: </span></strong><span style=""line-height: 115%;"">Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.<strong> </strong></span></p>",2026-07-15 21:12:16.777000
59915,27,2,,2026-07-15 21:12:16.777000
59915,27,3,,2026-07-15 21:12:16.777000
59915,27,4,,2026-07-15 21:12:16.777000
59915,27,5,,2026-07-15 21:12:16.777000
59915,27,6,,2026-07-15 21:12:16.777000
59915,27,7,,2026-07-15 21:12:16.777000
59915,27,8,,2026-07-15 21:12:16.777000
59915,27,9,,2026-07-15 21:12:16.777000
59915,27,10,,2026-07-15 21:12:16.777000
59915,27,11,,2026-07-15 21:12:16.777000
59915,27,12,,2026-07-15 21:12:16.777000
59915,27,13,,2026-07-15 21:12:16.777000
59915,27,14,,2026-07-15 21:12:16.777000
59915,27,15,,2026-07-15 21:12:16.777000
59915,27,16,,2026-07-15 21:12:16.777000
59915,27,17,"<p><strong>Report code 81479, 0347U, 0348U, 0349U, 0350U, 0419U, or 0434U and gene test CYP2B6 in the claim narrative/remarks.</strong></p>",2026-07-15 21:12:16.777000
59915,27,18,"<p><strong>Report code 81479, 0347U, 0348U, 0349U, 0350U, or 0434U and gene test CYP4F2 in the claim narrative/remarks.</strong></p>",2026-07-15 21:12:16.777000
59915,27,19,<p><strong>Report code 81479 and gene test CACNA1S in the claim narrative/remarks.</strong></p>,2026-07-15 21:12:16.777000
59915,27,20,<p><strong>Report code 81479 and gene test BCHE in the claim narrative/remarks.</strong></p>,2026-07-15 21:12:16.777000
59915,27,21,"<p><strong>Report code 81479, 0347U, 0348U, 0349U, 0350U, or 0434U and gene test IFNL4 in the claim narrative/remarks.</strong></p>",2026-07-15 21:12:16.777000
59915,27,22,<p><strong>Report code 81479 and gene test NAT2 in the claim narrative/remarks.</strong></p>,2026-07-15 21:12:16.777000
59915,27,23,<p><strong>Report code 81479 and gene test Nonspecific (NAT) in the claim narrative/remarks.</strong></p>,2026-07-15 21:12:16.777000
59915,27,24,,2026-07-15 21:12:16.777000
59915,27,25,"<p><strong>Consistent with the LCD, the following CPT codes are Non-Covered for pharmacogenomic testing:</strong></p>",2026-07-15 21:12:16.777000
59919,5,1,<p>N/A</p>,2025-11-14 13:10:49.253000
59933,9,1,<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the HCPCS codes in their HCPCS book.</p>,2024-10-04 15:29:35.887000
59933,9,2,<p>N/A</p>,2024-10-04 15:29:35.900000
59933,9,3,<p>N/A</p>,2024-10-04 15:29:35.907000
59933,9,4,<p>N/A</p>,2024-10-04 15:29:35.910000
59933,9,5,<p>N/A</p>,2024-10-04 15:29:35.920000
59939,5,1,,2025-11-18 17:41:35.387000
59940,5,1,<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the HCPCS codes in their HCPCS book.</p>,2024-10-04 15:30:23.050000
59940,5,2,<p>N/A</p>,2024-10-04 15:30:23.057000
59940,5,3,<p>N/A</p>,2024-10-04 15:30:23.063000
59940,5,4,<p>N/A</p>,2024-10-04 15:30:23.070000
59940,5,5,<p>N/A</p>,2024-10-04 15:30:23.077000
59960,3,1,"<p><span style=""line-height: 115%;"">For CPT<sup>&reg;</sup> code 83880 there must be supportive documentation in the medical record to demonstrate the medical necessity of more frequent testing.</span></p>",2025-01-31 15:27:56.163000
59971,3,1,"<p><span style=""line-height: 115%;"">Below are CPT/HCPCS codes related to SCIT. Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books.</span></p>",2025-09-05 14:00:09.303000
59973,7,1,"<p><span style=""line-height: 115%;"">Below are CPT/HCPCS codes related to SCIT. Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books.</span></p>",2026-07-14 22:42:55.330000
59976,4,1,<p>Below are CPT/HCPCS codes related to SCIT. Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books.</p>,2025-10-27 12:06:19.823000
59981,3,1,"<p><span style=""line-height: 115%;"">Below are CPT/HCPCS codes related to SCIT. Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books.</span></p>",2025-09-03 10:53:52.207000
60145,6,1,,2025-07-09 12:21:59.620000
60146,6,1,,2026-07-08 13:05:46.987000
60151,6,1,<p>N/A</p>,2025-07-11 15:54:49.227000
60152,8,1,,2026-07-31 21:13:48.897000
60154,6,1,<p>N/A</p>,2025-07-11 15:55:34.817000
60155,6,1,,2026-07-31 21:16:01.980000
